Request id,Pickup point,Drop Point,Driver id,Status,Request Date,Request Time,Request Time of Day,Request Day,Drop Date,Drop Time,Drop Day
4517,Airport,City,158,Trip Completed,14-07-2016,09:22:00,Morning,Thursday,14-07-2016,10:04:00,Thursday
4944,City,Aiport,158,Trip Completed,14-07-2016,18:33:00,Evening,Thursday,14-07-2016,19:04:00,Thursday
6037,Airport,City,158,Trip Completed,15-07-2016,13:03:00,Afternoon,Friday,15-07-2016,14:01:00,Friday
6385,Airport,City,158,Trip Completed,15-07-2016,19:19:00,Evening,Friday,15-07-2016,20:21:00,Friday
398,City,Aiport,159,Trip Completed,11-07-2016,08:26:00,Morning,Monday,11-07-2016,09:32:00,Monday
2163,Airport,City,159,Trip Completed,12-07-2016,17:30:00,Evening,Tuesday,12-07-2016,18:07:00,Tuesday
3985,Airport,City,159,Trip Completed,13-07-2016,23:15:00,Night,Wednesday,14-07-2016,00:33:00,Thursday
4780,City,Aiport,159,Trip Completed,14-07-2016,16:29:00,Evening,Thursday,14-07-2016,16:58:00,Thursday
5453,City,Aiport,159,Trip Completed,15-07-2016,03:38:00,Early Morning,Friday,15-07-2016,04:28:00,Friday
5807,City,Aiport,159,Trip Completed,15-07-2016,08:41:00,Morning,Friday,15-07-2016,09:11:00,Friday
6074,Airport,City,159,Trip Completed,15-07-2016,14:07:00,Afternoon,Friday,15-07-2016,14:56:00,Friday
6651,City,Aiport,159,Trip Completed,15-07-2016,22:06:00,Night,Friday,15-07-2016,22:46:00,Friday
223,Airport,City,160,Trip Completed,11-07-2016,06:13:00,Morning,Monday,11-07-2016,07:05:00,Monday
680,City,Aiport,160,Trip Completed,11-07-2016,13:30:00,Afternoon,Monday,11-07-2016,14:38:00,Monday
887,Airport,City,160,Trip Completed,11-07-2016,18:10:00,Evening,Monday,11-07-2016,18:47:00,Monday
1689,Airport,City,160,Trip Completed,12-07-2016,07:51:00,Morning,Tuesday,12-07-2016,08:32:00,Tuesday
1939,City,Aiport,160,Trip Completed,12-07-2016,11:18:00,Morning,Tuesday,12-07-2016,11:54:00,Tuesday
2182,City,Aiport,160,Trip Completed,12-07-2016,17:42:00,Evening,Tuesday,12-07-2016,18:30:00,Tuesday
3223,Airport,City,160,Trip Completed,13-07-2016,09:48:00,Morning,Wednesday,13-07-2016,10:31:00,Wednesday
3819,Airport,City,160,Trip Completed,13-07-2016,21:08:00,Night,Wednesday,13-07-2016,21:48:00,Wednesday
4823,Airport,City,160,Trip Completed,14-07-2016,17:22:00,Evening,Thursday,14-07-2016,18:38:00,Thursday
5431,Airport,City,160,Trip Completed,15-07-2016,02:38:00,Early Morning,Friday,15-07-2016,03:23:00,Friday
6353,Airport,City,160,Trip Completed,15-07-2016,18:57:00,Evening,Friday,15-07-2016,19:27:00,Friday
163,City,Aiport,161,Trip Completed,11-07-2016,05:35:00,Early Morning,Monday,11-07-2016,06:49:00,Monday
706,Airport,City,161,Trip Completed,11-07-2016,14:12:00,Afternoon,Monday,11-07-2016,15:27:00,Monday
1214,Airport,City,161,Trip Completed,11-07-2016,21:30:00,Night,Monday,11-07-2016,21:57:00,Monday
1399,City,Aiport,161,Trip Completed,12-07-2016,02:35:00,Early Morning,Tuesday,12-07-2016,03:42:00,Tuesday
1574,Airport,City,161,Trip Completed,12-07-2016,06:26:00,Morning,Tuesday,12-07-2016,07:15:00,Tuesday
1870,City,Aiport,161,Trip Completed,12-07-2016,10:01:00,Morning,Tuesday,12-07-2016,10:42:00,Tuesday
2267,Airport,City,161,Trip Completed,12-07-2016,18:33:00,Evening,Tuesday,12-07-2016,19:36:00,Tuesday
2658,Airport,City,161,Trip Completed,12-07-2016,23:18:00,Night,Tuesday,13-07-2016,00:03:00,Wednesday
3048,Airport,City,161,Trip Completed,13-07-2016,07:41:00,Morning,Wednesday,13-07-2016,08:14:00,Wednesday
3301,Airport,City,161,Trip Completed,13-07-2016,11:41:00,Morning,Wednesday,13-07-2016,12:28:00,Wednesday
3477,City,Aiport,161,Trip Completed,13-07-2016,17:18:00,Evening,Wednesday,13-07-2016,18:09:00,Wednesday
4371,City,Aiport,161,Trip Completed,14-07-2016,07:34:00,Morning,Thursday,14-07-2016,08:24:00,Thursday
445,City,Aiport,162,Trip Completed,11-07-2016,09:06:00,Morning,Monday,11-07-2016,10:05:00,Monday
1100,Airport,City,162,Trip Completed,11-07-2016,20:10:00,Evening,Monday,11-07-2016,20:52:00,Monday
1961,City,Aiport,162,Trip Completed,12-07-2016,11:53:00,Morning,Tuesday,12-07-2016,12:27:00,Tuesday
3215,Airport,City,162,Trip Completed,13-07-2016,09:49:00,Morning,Wednesday,13-07-2016,10:57:00,Wednesday
3997,Airport,City,162,Trip Completed,13-07-2016,23:36:00,Night,Wednesday,14-07-2016,00:22:00,Thursday
4385,City,Aiport,162,Trip Completed,14-07-2016,07:51:00,Morning,Thursday,14-07-2016,08:24:00,Thursday
4736,City,Aiport,162,Trip Completed,14-07-2016,14:31:00,Afternoon,Thursday,14-07-2016,15:50:00,Thursday
5291,Airport,City,162,Trip Completed,14-07-2016,21:48:00,Night,Thursday,14-07-2016,22:45:00,Thursday
5350,City,Aiport,162,Trip Completed,14-07-2016,22:52:00,Night,Thursday,14-07-2016,23:42:00,Thursday
5768,City,Aiport,162,Trip Completed,15-07-2016,08:27:00,Morning,Friday,15-07-2016,09:30:00,Friday
675,City,Aiport,163,Trip Completed,11-07-2016,13:24:00,Afternoon,Monday,11-07-2016,13:55:00,Monday
1996,Airport,City,163,Trip Completed,12-07-2016,12:57:00,Afternoon,Tuesday,12-07-2016,14:06:00,Tuesday
2510,City,Aiport,163,Trip Completed,12-07-2016,21:01:00,Night,Tuesday,12-07-2016,21:50:00,Tuesday
3969,Airport,City,163,Trip Completed,13-07-2016,22:58:00,Night,Wednesday,13-07-2016,23:58:00,Wednesday
4397,City,Aiport,163,Trip Completed,14-07-2016,07:56:00,Morning,Thursday,14-07-2016,08:57:00,Thursday
5326,City,Aiport,163,Trip Completed,14-07-2016,22:09:00,Night,Thursday,14-07-2016,23:13:00,Thursday
5987,City,Aiport,163,Trip Completed,15-07-2016,11:42:00,Morning,Friday,15-07-2016,12:49:00,Friday
6152,Airport,City,163,Trip Completed,15-07-2016,16:15:00,Evening,Friday,15-07-2016,17:16:00,Friday
6317,City,Aiport,163,Trip Completed,15-07-2016,18:35:00,Evening,Friday,15-07-2016,19:05:00,Friday
602,City,Aiport,164,Trip Completed,11-07-2016,11:38:00,Morning,Monday,11-07-2016,12:57:00,Monday
981,City,Aiport,164,Trip Completed,11-07-2016,19:01:00,Evening,Monday,11-07-2016,19:39:00,Monday
1317,Airport,City,164,Trip Completed,11-07-2016,22:57:00,Night,Monday,11-07-2016,23:52:00,Monday
2112,Airport,City,164,Trip Completed,12-07-2016,16:32:00,Evening,Tuesday,12-07-2016,17:03:00,Tuesday
2365,City,Aiport,164,Trip Completed,12-07-2016,19:34:00,Evening,Tuesday,12-07-2016,20:12:00,Tuesday
2849,City,Aiport,164,Trip Completed,13-07-2016,05:29:00,Early Morning,Wednesday,13-07-2016,06:34:00,Wednesday
4573,City,Aiport,164,Trip Completed,14-07-2016,09:47:00,Morning,Thursday,14-07-2016,10:47:00,Thursday
5095,City,Aiport,164,Trip Completed,14-07-2016,19:48:00,Evening,Thursday,14-07-2016,20:55:00,Thursday
741,Airport,City,165,Trip Completed,11-07-2016,15:39:00,Afternoon,Monday,11-07-2016,16:27:00,Monday
1873,City,Aiport,165,Trip Completed,12-07-2016,09:59:00,Morning,Tuesday,12-07-2016,10:44:00,Tuesday
2134,Airport,City,165,Trip Completed,12-07-2016,17:14:00,Evening,Tuesday,12-07-2016,17:44:00,Tuesday
3461,Airport,City,165,Trip Completed,13-07-2016,17:04:00,Evening,Wednesday,13-07-2016,18:07:00,Wednesday
3711,Airport,City,165,Trip Completed,13-07-2016,19:47:00,Evening,Wednesday,13-07-2016,20:46:00,Wednesday
5001,Airport,City,165,Trip Completed,14-07-2016,18:59:00,Evening,Thursday,14-07-2016,19:35:00,Thursday
248,City,Aiport,166,Trip Completed,11-07-2016,06:38:00,Morning,Monday,11-07-2016,07:45:00,Monday
1321,Airport,City,166,Trip Completed,11-07-2016,23:01:00,Night,Monday,12-07-2016,00:05:00,Tuesday
1997,City,Aiport,166,Trip Completed,12-07-2016,13:02:00,Afternoon,Tuesday,12-07-2016,13:57:00,Tuesday
2544,City,Aiport,166,Trip Completed,12-07-2016,21:22:00,Night,Tuesday,12-07-2016,21:51:00,Tuesday
3863,City,Aiport,166,Trip Completed,13-07-2016,21:44:00,Night,Wednesday,13-07-2016,22:50:00,Wednesday
4336,City,Aiport,166,Trip Completed,14-07-2016,07:14:00,Morning,Thursday,14-07-2016,08:34:00,Thursday
4754,City,Aiport,166,Trip Completed,14-07-2016,15:24:00,Afternoon,Thursday,14-07-2016,16:18:00,Thursday
6620,City,Aiport,166,Trip Completed,15-07-2016,21:48:00,Night,Friday,15-07-2016,22:36:00,Friday
500,Airport,City,167,Trip Completed,11-07-2016,09:38:00,Morning,Monday,11-07-2016,10:12:00,Monday
1518,City,Aiport,167,Trip Completed,12-07-2016,05:50:00,Early Morning,Tuesday,12-07-2016,06:38:00,Tuesday
3082,City,Aiport,167,Trip Completed,13-07-2016,08:10:00,Morning,Wednesday,13-07-2016,08:50:00,Wednesday
3478,Airport,City,167,Trip Completed,13-07-2016,17:19:00,Evening,Wednesday,13-07-2016,17:53:00,Wednesday
4539,City,Aiport,167,Trip Completed,14-07-2016,09:35:00,Morning,Thursday,14-07-2016,10:46:00,Thursday
4791,City,Aiport,167,Trip Completed,14-07-2016,16:43:00,Evening,Thursday,14-07-2016,17:32:00,Thursday
5263,City,Aiport,167,Trip Completed,14-07-2016,21:30:00,Night,Thursday,14-07-2016,21:59:00,Thursday
1679,City,Aiport,168,Trip Completed,12-07-2016,07:46:00,Morning,Tuesday,12-07-2016,08:24:00,Tuesday
2276,Airport,City,168,Trip Completed,12-07-2016,18:38:00,Evening,Tuesday,12-07-2016,19:46:00,Tuesday
2747,Airport,City,168,Trip Completed,13-07-2016,03:17:00,Early Morning,Wednesday,13-07-2016,03:54:00,Wednesday
3370,City,Aiport,168,Trip Completed,13-07-2016,13:56:00,Afternoon,Wednesday,13-07-2016,14:56:00,Wednesday
3741,Airport,City,168,Trip Completed,13-07-2016,20:14:00,Evening,Wednesday,13-07-2016,21:21:00,Wednesday
4266,Airport,City,168,Trip Completed,14-07-2016,06:10:00,Morning,Thursday,14-07-2016,06:56:00,Thursday
5596,City,Aiport,168,Trip Completed,15-07-2016,06:08:00,Morning,Friday,15-07-2016,06:51:00,Friday
5961,Airport,City,168,Trip Completed,15-07-2016,10:55:00,Morning,Friday,15-07-2016,11:54:00,Friday
6418,City,Aiport,168,Trip Completed,15-07-2016,19:45:00,Evening,Friday,15-07-2016,20:22:00,Friday
759,City,Aiport,169,Trip Completed,11-07-2016,16:16:00,Evening,Monday,11-07-2016,16:47:00,Monday
2524,Airport,City,169,Trip Completed,12-07-2016,21:09:00,Night,Tuesday,12-07-2016,21:55:00,Tuesday
2769,Airport,City,169,Trip Completed,13-07-2016,04:13:00,Early Morning,Wednesday,13-07-2016,05:06:00,Wednesday
5071,Airport,City,169,Trip Completed,14-07-2016,19:30:00,Evening,Thursday,14-07-2016,20:17:00,Thursday
5287,City,Aiport,169,Trip Completed,14-07-2016,21:46:00,Night,Thursday,14-07-2016,22:35:00,Thursday
33,Airport,City,170,Trip Completed,11-07-2016,02:17:00,Early Morning,Monday,11-07-2016,03:31:00,Monday
2692,City,Aiport,170,Trip Completed,13-07-2016,00:42:00,Early Morning,Wednesday,13-07-2016,01:40:00,Wednesday
2835,City,Aiport,170,Trip Completed,13-07-2016,05:19:00,Early Morning,Wednesday,13-07-2016,06:24:00,Wednesday
3122,Airport,City,170,Trip Completed,13-07-2016,08:37:00,Morning,Wednesday,13-07-2016,09:13:00,Wednesday
3465,City,Aiport,170,Trip Completed,13-07-2016,17:12:00,Evening,Wednesday,13-07-2016,18:03:00,Wednesday
3857,City,Aiport,170,Trip Completed,13-07-2016,21:34:00,Night,Wednesday,13-07-2016,22:46:00,Wednesday
4343,Airport,City,170,Trip Completed,14-07-2016,07:17:00,Morning,Thursday,14-07-2016,08:07:00,Thursday
4417,City,Aiport,170,Trip Completed,14-07-2016,08:13:00,Morning,Thursday,14-07-2016,09:07:00,Thursday
5756,City,Aiport,170,Trip Completed,15-07-2016,08:03:00,Morning,Friday,15-07-2016,08:51:00,Friday
5907,Airport,City,170,Trip Completed,15-07-2016,09:56:00,Morning,Friday,15-07-2016,11:04:00,Friday
699,Airport,City,171,Trip Completed,11-07-2016,14:02:00,Afternoon,Monday,11-07-2016,15:02:00,Monday
821,City,Aiport,171,Trip Completed,11-07-2016,17:34:00,Evening,Monday,11-07-2016,17:57:00,Monday
2085,City,Aiport,171,Trip Completed,12-07-2016,15:41:00,Afternoon,Tuesday,12-07-2016,16:27:00,Tuesday
2346,Airport,City,171,Trip Completed,12-07-2016,19:17:00,Evening,Tuesday,12-07-2016,20:04:00,Tuesday
2704,City,Aiport,171,Trip Completed,13-07-2016,01:12:00,Early Morning,Wednesday,13-07-2016,01:58:00,Wednesday
2901,Airport,City,171,Trip Completed,13-07-2016,06:04:00,Morning,Wednesday,13-07-2016,07:17:00,Wednesday
3475,City,Aiport,171,Trip Completed,13-07-2016,17:19:00,Evening,Wednesday,13-07-2016,17:55:00,Wednesday
3743,Airport,City,171,Trip Completed,13-07-2016,20:19:00,Evening,Wednesday,13-07-2016,21:10:00,Wednesday
5209,Airport,City,171,Trip Completed,14-07-2016,20:58:00,Evening,Thursday,14-07-2016,21:59:00,Thursday
6674,Airport,City,171,Trip Completed,15-07-2016,22:25:00,Night,Friday,15-07-2016,23:08:00,Friday
714,City,Aiport,172,Trip Completed,11-07-2016,14:28:00,Afternoon,Monday,11-07-2016,15:34:00,Monday
792,Airport,City,172,Trip Completed,11-07-2016,17:01:00,Evening,Monday,11-07-2016,17:44:00,Monday
1341,Airport,City,172,Trip Completed,11-07-2016,23:26:00,Night,Monday,12-07-2016,00:06:00,Tuesday
1745,City,Aiport,172,Trip Completed,12-07-2016,08:22:00,Morning,Tuesday,12-07-2016,09:13:00,Tuesday
1971,City,Aiport,172,Trip Completed,12-07-2016,12:08:00,Afternoon,Tuesday,12-07-2016,13:25:00,Tuesday
2632,City,Aiport,172,Trip Completed,12-07-2016,22:19:00,Night,Tuesday,12-07-2016,23:21:00,Tuesday
2935,City,Aiport,172,Trip Completed,13-07-2016,06:30:00,Morning,Wednesday,13-07-2016,07:01:00,Wednesday
3142,Airport,City,172,Trip Completed,13-07-2016,08:50:00,Morning,Wednesday,13-07-2016,09:59:00,Wednesday
4516,City,Aiport,172,Trip Completed,14-07-2016,09:11:00,Morning,Thursday,14-07-2016,09:57:00,Thursday
4605,Airport,City,172,Trip Completed,14-07-2016,10:14:00,Morning,Thursday,14-07-2016,11:25:00,Thursday
5936,Airport,City,172,Trip Completed,15-07-2016,10:17:00,Morning,Friday,15-07-2016,11:04:00,Friday
6621,City,Aiport,172,Trip Completed,15-07-2016,21:49:00,Night,Friday,15-07-2016,22:30:00,Friday
752,Airport,City,173,Trip Completed,11-07-2016,16:03:00,Evening,Monday,11-07-2016,17:08:00,Monday
1336,City,Aiport,173,Trip Completed,11-07-2016,23:17:00,Night,Monday,11-07-2016,23:52:00,Monday
1836,Airport,City,173,Trip Completed,12-07-2016,09:37:00,Morning,Tuesday,12-07-2016,10:19:00,Tuesday
2447,Airport,City,173,Trip Completed,12-07-2016,20:24:00,Evening,Tuesday,12-07-2016,21:36:00,Tuesday
3517,Airport,City,173,Trip Completed,13-07-2016,17:46:00,Evening,Wednesday,13-07-2016,18:35:00,Wednesday
3831,Airport,City,173,Trip Completed,13-07-2016,21:16:00,Night,Wednesday,13-07-2016,22:16:00,Wednesday
4136,City,Aiport,173,Trip Completed,14-07-2016,04:46:00,Early Morning,Thursday,14-07-2016,05:21:00,Thursday
4700,Airport,City,173,Trip Completed,14-07-2016,13:08:00,Afternoon,Thursday,14-07-2016,13:54:00,Thursday
5484,City,Aiport,173,Trip Completed,15-07-2016,04:54:00,Early Morning,Friday,15-07-2016,05:47:00,Friday
5900,City,Aiport,173,Trip Completed,15-07-2016,09:53:00,Morning,Friday,15-07-2016,10:44:00,Friday
6634,Airport,City,173,Trip Completed,15-07-2016,22:03:00,Night,Friday,15-07-2016,22:44:00,Friday
426,City,Aiport,174,Trip Completed,11-07-2016,08:48:00,Morning,Monday,11-07-2016,09:53:00,Monday
1320,City,Aiport,174,Trip Completed,11-07-2016,22:52:00,Night,Monday,12-07-2016,00:06:00,Tuesday
1588,City,Aiport,174,Trip Completed,12-07-2016,06:32:00,Morning,Tuesday,12-07-2016,07:19:00,Tuesday
2375,Airport,City,174,Trip Completed,12-07-2016,19:38:00,Evening,Tuesday,12-07-2016,20:38:00,Tuesday
4411,Airport,City,174,Trip Completed,14-07-2016,08:09:00,Morning,Thursday,14-07-2016,08:52:00,Thursday
4769,Airport,City,174,Trip Completed,14-07-2016,15:42:00,Afternoon,Thursday,14-07-2016,16:41:00,Thursday
5149,City,Aiport,174,Trip Completed,14-07-2016,20:27:00,Evening,Thursday,14-07-2016,21:26:00,Thursday
5659,City,Aiport,174,Trip Completed,15-07-2016,07:03:00,Morning,Friday,15-07-2016,08:08:00,Friday
545,City,Aiport,175,Trip Completed,11-07-2016,10:06:00,Morning,Monday,11-07-2016,10:42:00,Monday
778,City,Aiport,175,Trip Completed,11-07-2016,16:39:00,Evening,Monday,11-07-2016,17:18:00,Monday
1289,City,Aiport,175,Trip Completed,11-07-2016,22:26:00,Night,Monday,11-07-2016,22:55:00,Monday
1654,Airport,City,175,Trip Completed,12-07-2016,07:23:00,Morning,Tuesday,12-07-2016,08:06:00,Tuesday
1945,Airport,City,175,Trip Completed,12-07-2016,11:33:00,Morning,Tuesday,12-07-2016,12:44:00,Tuesday
2460,City,Aiport,175,Trip Completed,12-07-2016,20:29:00,Evening,Tuesday,12-07-2016,21:40:00,Tuesday
2877,Airport,City,175,Trip Completed,13-07-2016,05:49:00,Early Morning,Wednesday,13-07-2016,07:03:00,Wednesday
3264,City,Aiport,175,Trip Completed,13-07-2016,10:21:00,Morning,Wednesday,13-07-2016,11:31:00,Wednesday
3927,City,Aiport,175,Trip Completed,13-07-2016,22:22:00,Night,Wednesday,13-07-2016,23:21:00,Wednesday
5774,City,Aiport,175,Trip Completed,15-07-2016,08:29:00,Morning,Friday,15-07-2016,09:22:00,Friday
923,City,Aiport,176,Trip Completed,11-07-2016,18:26:00,Evening,Monday,11-07-2016,19:37:00,Monday
1439,City,Aiport,176,Trip Completed,12-07-2016,04:45:00,Early Morning,Tuesday,12-07-2016,05:19:00,Tuesday
2130,City,Aiport,176,Trip Completed,12-07-2016,17:04:00,Evening,Tuesday,12-07-2016,17:46:00,Tuesday
2797,City,Aiport,176,Trip Completed,13-07-2016,04:53:00,Early Morning,Wednesday,13-07-2016,06:07:00,Wednesday
3135,Airport,City,176,Trip Completed,13-07-2016,08:48:00,Morning,Wednesday,13-07-2016,09:21:00,Wednesday
3525,Airport,City,176,Trip Completed,13-07-2016,17:48:00,Evening,Wednesday,13-07-2016,18:50:00,Wednesday
3925,Airport,City,176,Trip Completed,13-07-2016,22:26:00,Night,Wednesday,13-07-2016,23:25:00,Wednesday
4087,City,Aiport,176,Trip Completed,14-07-2016,02:52:00,Early Morning,Thursday,14-07-2016,03:57:00,Thursday
4706,City,Aiport,176,Trip Completed,14-07-2016,13:14:00,Afternoon,Thursday,14-07-2016,14:00:00,Thursday
5448,Airport,City,176,Trip Completed,15-07-2016,03:22:00,Early Morning,Friday,15-07-2016,04:27:00,Friday
5645,City,Aiport,176,Trip Completed,15-07-2016,06:51:00,Morning,Friday,15-07-2016,07:35:00,Friday
5862,City,Aiport,176,Trip Completed,15-07-2016,09:19:00,Morning,Friday,15-07-2016,09:56:00,Friday
6079,Airport,City,176,Trip Completed,15-07-2016,14:21:00,Afternoon,Friday,15-07-2016,15:07:00,Friday
6648,Airport,City,176,Trip Completed,15-07-2016,22:04:00,Night,Friday,15-07-2016,23:14:00,Friday
863,City,Aiport,177,Trip Completed,11-07-2016,17:55:00,Evening,Monday,11-07-2016,18:43:00,Monday
1324,City,Aiport,177,Trip Completed,11-07-2016,22:59:00,Night,Monday,12-07-2016,00:05:00,Tuesday
1666,City,Aiport,177,Trip Completed,12-07-2016,07:37:00,Morning,Tuesday,12-07-2016,08:49:00,Tuesday
1797,Airport,City,177,Trip Completed,12-07-2016,09:15:00,Morning,Tuesday,12-07-2016,09:41:00,Tuesday
2279,Airport,City,177,Trip Completed,12-07-2016,18:38:00,Evening,Tuesday,12-07-2016,19:26:00,Tuesday
2997,City,Aiport,177,Trip Completed,13-07-2016,07:10:00,Morning,Wednesday,13-07-2016,07:49:00,Wednesday
3343,Airport,City,177,Trip Completed,13-07-2016,12:57:00,Afternoon,Wednesday,13-07-2016,13:42:00,Wednesday
3625,Airport,City,177,Trip Completed,13-07-2016,18:57:00,Evening,Wednesday,13-07-2016,20:01:00,Wednesday
4310,City,Aiport,177,Trip Completed,14-07-2016,06:48:00,Morning,Thursday,14-07-2016,07:42:00,Thursday
4750,Airport,City,177,Trip Completed,14-07-2016,15:09:00,Afternoon,Thursday,14-07-2016,16:20:00,Thursday
5185,Airport,City,177,Trip Completed,14-07-2016,20:35:00,Evening,Thursday,14-07-2016,21:49:00,Thursday
5978,Airport,City,177,Trip Completed,15-07-2016,11:27:00,Morning,Friday,15-07-2016,12:10:00,Friday
6073,City,Aiport,177,Trip Completed,15-07-2016,14:02:00,Afternoon,Friday,15-07-2016,14:50:00,Friday
455,City,Aiport,178,Trip Completed,11-07-2016,09:17:00,Morning,Monday,11-07-2016,10:12:00,Monday
651,Airport,City,178,Trip Completed,11-07-2016,12:45:00,Afternoon,Monday,11-07-2016,13:25:00,Monday
742,City,Aiport,178,Trip Completed,11-07-2016,15:38:00,Afternoon,Monday,11-07-2016,16:25:00,Monday
828,Airport,City,178,Trip Completed,11-07-2016,17:35:00,Evening,Monday,11-07-2016,18:07:00,Monday
1701,City,Aiport,178,Trip Completed,12-07-2016,07:58:00,Morning,Tuesday,12-07-2016,08:47:00,Tuesday
1985,City,Aiport,178,Trip Completed,12-07-2016,12:24:00,Afternoon,Tuesday,12-07-2016,13:29:00,Tuesday
2277,City,Aiport,178,Trip Completed,12-07-2016,18:39:00,Evening,Tuesday,12-07-2016,19:34:00,Tuesday
3108,Airport,City,178,Trip Completed,13-07-2016,08:25:00,Morning,Wednesday,13-07-2016,09:35:00,Wednesday
3880,Airport,City,178,Trip Completed,13-07-2016,21:54:00,Night,Wednesday,13-07-2016,22:35:00,Wednesday
4252,City,Aiport,178,Trip Completed,14-07-2016,06:05:00,Morning,Thursday,14-07-2016,06:46:00,Thursday
4646,Airport,City,178,Trip Completed,14-07-2016,11:49:00,Morning,Thursday,14-07-2016,12:55:00,Thursday
5560,Airport,City,178,Trip Completed,15-07-2016,05:35:00,Early Morning,Friday,15-07-2016,06:19:00,Friday
483,City,Aiport,179,Trip Completed,11-07-2016,09:26:00,Morning,Monday,11-07-2016,10:04:00,Monday
628,Airport,City,179,Trip Completed,11-07-2016,12:19:00,Afternoon,Monday,11-07-2016,13:00:00,Monday
2285,City,Aiport,179,Trip Completed,12-07-2016,18:34:00,Evening,Tuesday,12-07-2016,19:14:00,Tuesday
4024,Airport,City,179,Trip Completed,13-07-2016,00:06:00,Early Morning,Wednesday,13-07-2016,00:42:00,Wednesday
2952,City,Aiport,179,Trip Completed,13-07-2016,06:39:00,Morning,Wednesday,13-07-2016,07:56:00,Wednesday
4631,Airport,City,179,Trip Completed,14-07-2016,11:16:00,Morning,Thursday,14-07-2016,12:24:00,Thursday
